mean,var,skew,target
28.77928,72.28668,8.261265,1
6.343345,26.360857,15.127066,0
18.207283,61.953888,13.572527,0
11.933443,31.056908,13.335279,0
25.263739,58.84606,7.2596498,0
28.585596,78.30161,8.563102,1
21.323042,73.9495,12.634163,1
36.99156,85.59284,9.260609,1
15.899433,49.10912,20.867416,1
27.416609,51.891132,6.4814515,0
32.38684,98.80147,8.090203,1
20.725266,57.665897,12.914191,1
25.734133,74.56747,9.508424,0
8.61344,31.905205,10.844533,1
17.285954,52.025475,19.230846,1
18.879091,65.99663,20.999674,1
27.23019,66.99239,9.4605055,1
18.849838,50.478638,13.045844,0
20.7605,48.43617,11.348582,1
17.825035,46.301773,11.640766,1
27.718784,52.55407,8.119821,0
16.80009,47.05568,17.347656,0
29.579367,70.88491,7.8154817,1
26.776443,85.2895,10.200375,1
23.701391,76.8123,14.798416,0
16.313799,61.537476,10.184758,0
30.013348,59.703148,9.661864,0
11.29672,46.51642,13.180351,0
13.1696825,33.15031,13.651208,1
27.350632,89.37661,11.559507,1
31.211687,101.92579,9.8516,0
39.03643,82.93344,8.420096,1
12.656358,50.22348,11.568352,0
35.33299,65.34044,6.5227094,1
19.201681,57.48885,12.102853,0
32.375713,80.840324,11.7881,1
35.094574,61.421314,5.4673114,0
22.646511,61.628925,9.404884,1
37.10338,82.15415,10.575224,1
13.19894,28.709557,8.093758,0
26.678099,65.51387,8.169707,0
17.152811,44.910225,11.490731,1
19.400711,44.20243,7.0639305,0
23.715002,44.75971,5.8716035,1
30.013348,59.703148,9.661864,0
12.490983,50.422787,11.306259,1
31.394957,69.98795,10.536704,1
26.642561,82.52001,10.426092,1
16.406555,43.246056,11.472818,1
20.08619,63.123795,13.256114,0
29.987677,59.33761,6.199484,1
26.113495,77.69071,13.45203,1
21.368866,65.12239,13.985822,1
18.614769,42.934544,11.728764,0
13.821169,43.398975,12.176335,1
26.703613,52.493385,8.22155,1
34.07357,62.52888,7.679059,1
25.83637,64.40173,8.635176,1
43.555286,98.66942,9.032328,0
20.002966,58.600994,17.18846,1
18.817448,67.70175,17.935312,1
9.888456,31.634535,17.162186,0
23.913801,70.0681,9.669995,1
21.153961,71.04365,14.562903,0
12.103869,29.748688,11.245232,0
28.774649,52.64508,6.6447873,0
19.726501,58.92312,10.571046,1
23.143196,65.78831,9.3000765,1
21.398268,62.071487,11.572713,1
41.283085,87.90792,7.2233458,0
20.842094,67.93385,13.8406,1
21.043518,55.54852,14.8638315,0
14.057327,56.086422,12.742177,1
20.63354,49.65452,8.54077,1
22.120077,62.212887,9.516036,1
14.186714,35.923653,17.589827,1
10.813815,47.475533,13.67334,1
22.35341,87.20521,14.883364,0
19.378597,55.833706,11.363142,0
24.317091,77.839516,12.122973,0
13.641392,52.006866,18.755346,0
18.025818,39.97795,8.21437,1
21.543726,58.90615,12.351031,1
17.168526,64.86009,12.367361,1
21.655256,71.24881,16.223732,1
38.058247,74.7334,7.894428,0
20.45211,32.778442,9.574009,0
24.1979,69.98604,10.164268,0
30.013348,59.703148,9.661864,1
19.095016,54.198174,9.049298,1
34.60512,77.24734,8.892458,0
20.100882,54.57974,11.175672,1
28.5511,93.39554,9.913886,0
17.748295,31.052925,5.351073,1
9.365717,45.0154,19.742596,1
14.339646,33.11636,9.249653,0
35.90363,75.16807,7.9978237,1
18.931229,46.45705,13.606078,0
22.704432,64.45723,12.183829,1
13.091455,39.152332,13.114101,1
14.212182,35.82241,9.101583,0
24.782255,80.80251,10.067519,0
16.473213,63.09999,10.23459,0
46.321873,125.57935,7.89346,1
22.136965,77.150604,15.495949,0
15.944039,40.677433,8.9195595,0
39.30507,75.82563,6.292942,0
28.489656,51.381844,10.262839,1
57.87433,119.08712,7.173781,0
14.193287,49.307877,16.198431,1
23.672106,77.64557,9.640227,1
21.602108,54.705418,16.881851,0
21.458864,64.3467,12.550892,0
24.433594,68.04421,9.819947,1
21.004503,57.71995,12.321567,0
19.988144,34.446663,8.368199,1
16.40453,38.01008,17.764488,1
36.79343,107.89941,8.086246,0
22.989779,75.28296,14.915311,0
19.923717,50.53162,14.388355,1
11.223635,42.890327,11.18536,0
17.063332,67.69979,13.491512,0
30.564857,58.063515,7.287002,1
40.158314,89.30253,6.9280415,1
35.101658,99.42568,9.410555,0
31.976955,67.64034,7.8301554,0
17.469858,53.88574,16.572618,1
14.745774,66.20919,14.183413,1
19.785395,76.30719,15.703646,0
38.070614,90.45998,8.444813,1
20.301931,65.88317,14.55304,0
22.232637,72.297615,14.663528,1
21.31393,69.562386,11.848459,1
19.265919,69.01832,16.20904,0
25.495506,90.93591,10.655739,0
29.733496,50.9305,6.7219763,0
40.364822,91.987976,6.123462,1
37.21151,89.843735,8.880008,1
15.098131,46.0501,14.883319,0
21.146854,75.25063,17.882296,0
15.071296,47.161358,11.735718,1
21.0508,56.654167,10.395145,1
23.624512,66.97371,11.785793,0
18.121023,65.86383,13.361174,1
7.510469,30.461128,20.90848,1
35.51893,69.79965,7.7098064,1
23.288387,65.6422,8.670329,1
36.745544,93.33121,8.216027,0
17.823206,32.177467,4.136402,0
23.34337,69.475914,14.834982,1
18.74527,44.731007,9.444598,1
23.975939,75.98689,12.297692,0
25.413496,79.56962,11.399866,0
40.070995,77.186554,6.9543767,0
23.604073,66.40082,11.299972,1
20.35139,65.48979,14.029678,1
36.49656,87.509125,7.949522,1
37.281425,89.916306,6.9378533,1
11.750948,52.165,15.453328,1
17.747286,54.799484,11.069427,0
12.435027,49.618145,15.567557,0
17.081121,49.668312,12.111977,0
18.65832,69.686935,15.642548,1
19.455297,65.25877,15.031281,0
22.132507,59.138733,8.364349,1
20.681967,53.815296,7.6031976,0
14.300273,45.93207,13.285445,0
14.563497,55.055046,12.001904,0
22.287846,50.12676,6.664882,1
20.482603,48.477276,13.791628,1
32.133884,112.83099,11.559361,1
26.29271,51.230732,10.272751,0
32.789993,77.24726,9.435225,1
10.216434,45.400482,16.762136,0
17.017574,32.48595,6.418045,0
17.630068,49.689182,13.155639,0
26.77601,51.662262,8.236223,1
23.991909,66.669014,9.790172,0
25.280563,72.50172,11.674724,0
33.34254,81.29007,8.648192,1
21.882975,81.10707,13.747312,1
16.583002,59.351036,16.556856,1
45.97532,116.46076,8.100569,0
14.9259615,38.06123,19.578062,0
14.416433,31.346214,12.136223,1
20.112602,61.020878,11.828763,1
23.13398,93.53016,14.270003,1
20.688532,69.087166,13.0034075,1
33.000557,88.551506,11.725035,1
15.623905,56.22861,14.37559,1
34.227665,81.203445,10.547267,0
15.888739,59.888165,10.362179,1
26.106297,64.27373,11.261669,0
32.87022,87.28982,8.169026,1
15.83161,61.079174,11.074939,0
25.14115,54.620182,8.412382,1
23.428045,94.59004,13.833484,1
15.70902,41.509373,9.933441,0
18.163269,49.818436,18.500843,1
12.48498,49.131744,12.127631,1
22.851488,75.14407,12.034736,1
36.43098,98.700905,9.439079,0
34.695988,104.43549,7.0700626,0
29.195639,87.58469,9.3806,0
28.535234,62.406414,10.77119,1
18.616385,43.540104,15.637788,1
6.22575,25.972012,10.88056,1
32.697186,98.35674,8.204084,1
23.670654,73.70512,12.188466,0
22.985462,65.18298,10.856388,0
34.00981,65.220474,8.931479,1
11.699457,23.853668,6.7827935,0
32.867634,77.085175,8.099467,1
17.293743,41.37969,14.704752,0
31.769438,69.072945,8.650893,1
33.66062,96.44276,11.219043,1
23.65627,71.80044,12.428303,0
28.157084,76.53722,9.8828535,0
12.932352,47.0275,9.15054,0
25.734133,74.56747,9.508424,0
20.275543,74.25659,9.556041,1
18.811638,52.901085,11.065842,0
16.065598,51.390736,13.080244,0
20.28361,46.01232,7.909711,1
13.3234215,34.9132,12.114406,0
29.742514,95.61069,11.382249,1
27.088758,64.83483,9.046181,1
39.02547,84.84638,9.13602,0
10.216434,45.400482,16.762136,1
14.639005,47.826565,12.820049,0
19.28259,59.303,11.530329,0
16.050081,67.84845,13.645672,0
29.180899,81.9019,10.065282,1
17.313559,54.698074,17.644114,0
14.333498,29.721596,8.455138,1
25.462011,93.610085,10.850237,0
20.668566,54.1771,8.243345,0
10.813815,47.475533,13.67334,1
16.215666,26.431828,4.7193074,0
13.539071,23.194454,5.0877204,1
16.627186,33.444885,5.6875014,0
23.453339,54.185165,9.569902,1
32.43255,75.251724,7.6448207,1
34.490692,88.20964,10.835045,1
23.40365,42.040462,6.001441,0
40.19304,81.14559,8.090075,1
23.90018,83.757385,12.984735,0
40.56604,79.20366,8.127191,0
30.460123,83.2924,11.517118,0
10.163181,25.904064,23.687271,1
34.51211,70.85465,7.5635505,0
42.541813,93.75049,8.282714,1
23.536268,64.91254,9.215875,0
38.070614,90.45998,8.444813,0
28.505236,76.37702,8.350799,0
18.848654,38.484673,10.8078985,0
17.282894,36.951916,9.121608,0
30.013348,59.703148,9.661864,0
23.84623,67.27854,9.456507,1
15.456242,44.259865,12.30211,1
34.48112,73.953285,7.464259,0
16.902153,45.29975,13.079323,1
29.450417,64.03792,6.547523,1
13.068825,37.210175,23.43974,1
17.40641,54.96272,14.476045,1
14.083213,36.82686,9.281986,0
42.45061,85.09515,7.283187,1
41.610577,102.41983,8.072488,1
14.186714,35.923653,17.589827,0
9.380136,39.789703,15.435598,1
17.07571,59.156963,15.1968775,0
11.945923,48.068783,22.903708,0
34.60512,77.24734,8.892458,0
13.961811,26.454185,5.2677407,0
16.40453,38.01008,17.764488,0
23.63792,67.82916,8.93205,0
16.995432,52.09121,11.820079,1
42.80451,82.06831,6.2581573,0
12.47071,60.73035,18.127232,1
33.772774,83.34255,9.303829,1
32.24917,64.55365,7.811613,0
27.25474,82.10104,8.480759,0
23.209087,71.47153,9.397996,0
23.075384,61.38939,8.222006,0
20.7605,48.43617,11.348582,1
14.707894,37.23703,12.805251,1
21.23203,78.62987,15.329119,0
21.219812,75.86483,13.9969845,0
22.52961,61.38738,11.286774,0
17.393436,44.154137,11.849398,1
13.880841,48.565502,11.442286,0
19.813503,71.07202,14.294094,1
25.178114,62.152306,9.200972,1
36.83338,92.339874,8.179763,1
9.281258,28.195343,8.75584,1
26.624243,80.96086,9.354371,1
22.741417,76.03637,12.408554,0
15.548234,48.743004,11.449149,0
27.958313,64.50156,8.271307,1
24.100435,66.63193,8.763661,0
26.02125,62.991745,8.742527,0
34.07357,62.52888,7.679059,1
20.36296,64.73221,12.61956,0
22.793427,73.21001,11.152384,1
22.136965,77.150604,15.495949,0
32.722027,73.60222,7.2570796,1
19.186298,49.650692,11.818982,0
37.012035,77.4548,8.302368,0
24.789469,71.90211,10.063008,1
38.630882,80.67131,7.5870166,0
38.16055,101.42216,9.360056,1
13.65259,58.091103,13.55679,0
15.2140045,49.171593,14.672488,0
12.879769,33.08785,11.890082,0
15.888739,59.888165,10.362179,1
7.9248266,31.799845,12.2343235,0
34.486813,93.94251,10.641884,0
35.409466,78.83558,8.862223,0
22.488665,91.86219,11.1444235,1
37.531013,97.3117,9.917115,0
42.933277,94.25046,7.004519,1
24.035906,78.23407,10.434993,0
11.901443,54.29889,19.996508,1
9.343923,48.124897,19.694677,0
21.301682,58.552242,9.038642,0
32.59696,56.637653,6.1465697,1
21.246506,64.891754,13.766223,0
8.5637665,31.529305,32.557568,1
15.6976795,47.61332,14.067078,1
21.640676,69.75326,14.242913,1
14.509534,50.267372,19.06166,0
28.927752,70.94103,9.938895,0
37.531013,97.3117,9.917115,1
17.503315,43.848434,10.500147,1
10.519845,28.561459,10.976837,0
42.979027,106.42915,8.946083,1
15.035565,45.102936,10.855973,1
26.779139,61.33407,7.0264535,0
7.5419865,35.262745,30.05411,1
14.869999,41.881573,19.916508,1
20.62063,47.826843,8.255126,0
17.29712,44.766228,16.070044,1
35.71768,93.28506,6.7104893,1
21.798628,56.242573,11.130143,1
12.557502,54.894775,16.52436,0
16.96855,55.383762,14.591278,1
17.752247,69.65906,16.068838,1
15.32106,65.533195,14.109248,0
22.249428,55.392475,8.005301,1
22.241962,58.955944,10.162417,1
14.179365,30.390375,15.097911,1
11.885974,54.114563,14.472721,0
19.29436,64.19218,12.645352,0
33.838684,86.96072,6.80479,0
16.959887,33.13722,7.9848804,1
13.026769,43.04288,24.425884,1
33.838684,86.96072,6.80479,0
18.647667,60.30982,14.380315,0
28.957521,82.982254,11.089782,0
25.277245,66.184746,8.953874,1
18.4453,56.639423,12.473121,0
21.099703,47.043285,7.8273582,0
9.858429,51.904083,23.889524,0
18.590996,46.31922,9.266762,0
19.95617,67.51694,14.75637,0
15.565306,46.93755,9.674107,0
14.746426,41.921093,17.302046,0
39.02547,84.84638,9.13602,0
29.75281,56.03979,6.7646427,1
17.143631,50.739716,9.837788,0
36.61405,73.35117,9.706706,0
37.51547,112.114334,10.383006,0
34.642025,77.8734,10.740892,1
22.448235,70.501884,14.22257,1
20.275543,74.25659,9.556041,0
34.419823,95.296394,10.291498,0
20.483374,56.109802,9.143863,1
22.851488,75.14407,12.034736,0
12.777245,35.194187,16.520527,1
28.489656,51.381844,10.262839,1
18.811638,52.901085,11.065842,1
21.346228,63.34185,10.485012,0
23.428045,94.59004,13.833484,1
34.429634,106.03882,11.023399,0
34.68508,80.36289,7.3554506,0
18.616385,43.540104,15.637788,0
19.062748,62.152836,13.71747,0
19.499908,79.405174,12.576296,0
36.728363,90.93181,7.89191,1
26.186373,71.89469,9.149182,1
22.136965,77.150604,15.495949,1
42.87864,99.18291,8.086523,0
32.360493,91.51289,8.267678,0
22.437101,60.73949,10.072264,0
21.748741,63.333866,11.516267,1
23.484951,71.39107,8.994107,1
37.645226,91.04469,9.316518,0
16.07144,69.93438,12.729858,0
46.321873,125.57935,7.89346,1
14.344618,53.64967,10.143353,1
35.456635,99.04529,9.686649,0
17.243464,55.10878,16.19756,0
20.729002,57.5578,9.636895,0
17.719995,46.334763,12.572475,1
40.287243,106.01516,10.678375,1
30.175251,94.417,9.778485,0
19.625742,47.617306,9.0590925,0
22.411234,78.01346,14.602341,1
18.210773,55.21361,12.634429,0
26.060863,83.89304,10.705444,1
27.961115,68.21704,8.779428,0
19.310354,56.60875,9.935406,0
19.90549,79.54618,15.557331,1
19.01876,61.750553,13.217664,0
17.562424,42.942627,12.2170315,0
43.029747,115.00806,6.0582833,0
18.533083,67.179054,10.223681,1
34.496742,83.25512,10.208762,0
11.451158,33.225304,8.902459,1
18.44587,54.48858,16.38963,0
20.133636,62.705418,10.131382,1
9.722318,36.076122,11.224056,0
32.831882,72.35276,10.077099,0
19.881706,61.262104,10.719466,1
17.164038,66.72519,11.560903,0
19.416466,41.832653,7.7696953,1
15.049445,26.078342,5.09432,1
16.97678,58.682796,17.208004,1
29.987677,59.33761,6.199484,0
20.583199,56.40279,10.894832,0
21.678167,62.610016,14.907338,0
11.837704,35.814095,13.685599,1
23.392477,76.494156,10.857486,0
25.554836,80.60861,10.985444,0
18.918509,49.59071,9.064161,1
37.88727,81.84488,7.0103955,0
9.146139,21.764313,7.29747,1
32.360493,91.51289,8.267678,1
17.435827,40.330307,12.081647,1
20.035137,62.114197,18.343578,0
18.879936,49.1471,7.9765563,1
17.518423,33.581993,6.6092496,0
36.745544,93.33121,8.216027,0
28.157084,76.53722,9.8828535,0
15.986318,49.87357,12.8794775,1
36.391804,78.11714,7.988768,0
39.898273,98.82517,7.0414124,0
7.9248266,31.799845,12.2343235,0
20.000875,62.524567,18.559256,1
9.943403,33.96107,9.733629,0
9.722743,33.631683,34.387238,1
29.018919,61.94127,6.0571938,1
40.220745,104.80613,7.7740946,1
15.693308,36.06962,13.611157,0
17.42347,56.992424,9.136141,1
20.09963,64.05079,14.7591305,0
13.79741,48.920757,23.16822,1
15.460359,61.172966,9.718155,1
24.158209,65.00884,12.378112,1
10.1403475,21.910805,5.908158,1
14.713035,45.52878,12.867796,1
10.608868,34.017624,21.242653,0
12.490983,50.422787,11.306259,1
25.4313,68.01368,8.002381,0
19.147276,86.550735,14.590449,0
33.66062,96.44276,11.219043,0
33.838684,86.96072,6.80479,1
9.836436,48.784622,19.963871,1
22.321455,55.249256,7.5210557,1
14.606287,45.51007,14.958442,1
36.283916,100.72571,8.526407,1
32.362896,79.80636,9.770138,0
20.542202,56.867836,11.166667,0
23.701391,76.8123,14.798416,0
22.391329,69.825005,10.07681,1
12.398594,29.586782,9.004782,0
17.370226,74.00939,16.697454,1
20.255129,82.90354,10.053309,0
22.869026,67.87439,10.724199,0
23.799059,47.975388,12.929611,1
18.52553,68.9769,14.170195,0
19.563005,67.80627,11.503277,0
29.205948,73.07559,10.091561,0
17.652702,50.75437,9.293607,0
17.20627,53.9281,13.173121,0
38.058247,74.7334,7.894428,0
34.419823,95.296394,10.291498,0
16.082777,62.24507,10.628099,1
39.581944,89.86079,6.7727666,0
20.882187,61.49005,10.301519,1
29.448288,79.54478,8.623451,0
35.78663,89.315,8.566289,1
48.937756,124.42561,6.1100006,0
18.816359,35.20664,8.056634,0
19.726501,58.92312,10.571046,1
19.310354,56.60875,9.935406,1
23.0829,62.04404,9.0956335,0
8.959033,46.40709,19.39665,0
18.533083,67.179054,10.223681,1
33.56707,75.61721,8.695274,1
14.416433,31.346214,12.136223,1
28.99567,82.85753,10.557265,1
35.332314,73.627754,9.4952345,1
13.160143,47.541656,11.063439,1
11.040154,37.07769,12.759645,0
21.199812,74.17973,13.125599,1
13.961811,26.454185,5.2677407,0
22.501333,89.48832,13.571405,0
14.745774,66.20919,14.183413,0
16.476753,67.68465,11.04354,0
30.296642,60.704697,7.117902,0
31.540936,55.31364,6.1254716,0
24.319712,82.085846,13.691441,0
27.508858,80.356186,8.81689,1
19.888945,66.8502,12.556328,0
20.791275,52.58518,11.311505,1
9.3505745,27.960697,24.790176,1
21.358458,59.780003,9.213318,1
18.297213,54.451317,11.401063,0
12.103869,29.748688,11.245232,0
10.912505,48.768208,19.467278,0
16.85343,49.409515,18.694363,0
29.75281,56.03979,6.7646427,1
30.889309,58.553062,7.310593,1
33.810547,68.85414,8.787235,0
23.535206,57.44999,10.59719,0
30.329287,101.3936,10.006747,0
30.889309,58.553062,7.310593,1
31.449022,72.25859,8.406602,0
28.99567,82.85753,10.557265,1
23.387987,72.26006,9.711557,1
14.920826,40.56029,14.513742,1
34.94912,92.17272,11.253109,0
17.32376,32.231037,7.6917663,0
14.563497,55.055046,12.001904,1
14.39808,32.875,10.753337,1
37.2741,83.549286,9.617669,0
17.481749,35.62798,8.166474,0
35.36889,72.304726,8.344762,0
58.027225,106.06006,5.489868,1
30.564857,58.063515,7.287002,0
9.822184,34.314484,11.723238,1
44.58506,90.51884,7.4310193,0
15.011078,62.26424,12.245517,1
41.150955,95.88775,9.169319,0
40.121075,90.13648,8.398977,1
32.883602,70.44326,11.247765,0
52.546204,104.469444,7.387047,0
24.208632,52.208336,6.425704,0
18.5347,68.97172,16.411827,1
25.255953,84.87589,11.167389,0
31.625074,64.68581,7.779366,1
29.662556,81.81222,8.844648,0
20.888403,57.690678,9.853013,1
15.316338,37.53232,10.788845,1
14.003655,54.68276,10.434868,0
15.704815,53.08133,13.873603,0
21.583344,56.500515,8.05374,0
14.511745,54.321957,18.557632,1
18.649532,61.443943,14.91562,0
14.9813175,31.11415,6.4560876,0
27.980398,72.98793,8.877173,0
19.555994,50.957695,14.132049,0
11.71177,28.623875,10.603712,1
11.239251,26.995468,10.622454,0
15.307058,38.676117,8.343419,1
10.080003,29.324419,12.116842,0
20.645615,46.805862,8.752782,1
18.91944,65.46499,16.235773,1
15.730871,29.95383,7.295443,1
30.436403,93.360306,9.760201,0
23.624512,66.97371,11.785793,0
20.605705,67.52046,13.241494,0
10.813815,47.475533,13.67334,1
40.220745,104.80613,7.7740946,0
8.73953,42.644947,17.503084,1
30.180267,90.156555,9.296544,1
7.9248266,31.799845,12.2343235,0
13.351884,49.53401,14.374348,0
29.018919,61.94127,6.0571938,1
16.69605,44.56103,22.924088,0
12.689915,28.360693,9.510702,0
34.257023,82.288124,8.638413,0
21.794926,62.242153,9.969877,1
16.332214,31.818308,11.947442,1
19.861536,43.51789,11.439723,0
26.604582,71.79917,7.413786,1
18.124249,82.08707,13.097221,0
24.208632,52.208336,6.425704,0
17.40073,56.162907,13.451953,1
27.61479,102.12352,9.7441845,1
25.712059,81.71244,10.094003,0
19.226599,56.690517,8.296538,1
14.499149,50.401943,9.791256,0
19.529022,61.52563,13.346297,0
20.709654,63.88884,9.114028,1
17.841808,66.15751,17.529083,0
38.813164,77.57671,7.4533296,0
35.545326,82.40287,6.3340316,1
16.380344,44.526333,9.455606,0
40.508667,101.428246,10.239191,1
19.147024,63.16479,14.783687,1
21.326576,60.317253,10.469759,0
19.420298,49.19983,18.945438,1
25.754858,76.15641,11.928426,1
17.494095,50.295055,12.138708,1
31.3608,70.134155,10.7683525,0
20.078146,55.072857,15.042367,0
15.51609,32.983253,9.586098,1
19.200727,41.270164,12.543082,1
16.840433,40.57645,12.204986,1
26.563725,53.52277,5.4292192,1
24.634012,70.288246,10.06832,0
16.07144,69.93438,12.729858,1
21.54355,66.96089,12.150784,1
40.508667,101.428246,10.239191,0
17.40743,47.88365,12.557528,1
7.5419865,35.262745,30.05411,1
29.018919,61.94127,6.0571938,1
24.145782,64.889114,8.19847,1
18.98109,70.62745,15.652987,0
13.135695,62.007206,14.682882,1
10.446183,34.708073,31.814487,1
36.83338,92.339874,8.179763,0
27.983845,90.63581,9.101106,0
7.6536613,29.427586,14.769546,1
25.600445,84.40534,10.655894,1
21.23203,78.62987,15.329119,1
26.573294,73.31477,8.616189,1
15.394101,36.828762,7.6605434,0
19.516838,58.03339,11.69157,0
17.244482,45.102406,15.25417,1
18.827085,70.14065,18.359875,0
25.870113,61.188877,8.54557,0
25.46279,69.93324,8.744646,1
21.513071,66.080894,11.649997,0
32.83168,87.50963,12.08167,0
12.907237,22.204214,5.445586,1
22.384846,64.7474,10.976237,1
12.435027,49.618145,15.567557,0
24.11264,79.04541,10.019114,0
12.516846,23.03765,4.879421,0
17.65763,48.467503,11.611647,1
25.310728,75.78438,10.866811,0
20.914797,40.037243,7.963574,0
27.718784,52.55407,8.119821,0
33.6643,80.950096,10.368211,1
18.936049,63.072895,14.69065,0
17.573545,63.018044,14.639135,1
23.340456,70.040146,9.1476755,1
17.41453,69.64398,12.070057,0
23.50833,63.793343,9.121833,0
7.3637652,29.330887,12.331364,0
17.123306,67.05085,18.078077,0
12.258574,40.500423,13.700507,0
20.498919,47.096344,10.372455,1
18.894485,63.27188,14.002551,1
16.392988,38.665108,11.40029,1
21.261265,58.83525,9.994685,0
28.950897,55.18941,7.1194367,0
15.107801,48.635433,9.693863,0
27.42368,56.21506,10.459616,1
44.747242,98.42568,7.1550407,1
16.273067,59.007805,10.855321,1
21.828335,65.89704,14.61394,1
13.911221,40.044136,10.640093,0
15.920319,50.58649,15.668629,0
24.145782,64.889114,8.19847,1
15.170646,33.148018,8.4534235,0
12.84201,52.70376,12.562142,0
13.735429,52.853107,11.349825,1
19.494818,57.11822,14.459625,1
20.646929,53.211227,10.146482,1
21.429863,79.91142,15.6803055,0
14.83436,35.946667,9.212915,0
17.164038,66.72519,11.560903,0
24.154503,70.09703,9.606876,0
21.25246,66.88215,13.173035,0
37.63262,98.75004,8.68937,0
15.682611,41.79606,11.887441,1
13.19894,28.709557,8.093758,0
22.151258,42.72448,7.852094,0
18.138046,53.717762,10.914798,0
18.65832,69.686935,15.642548,1
37.281425,89.916306,6.9378533,0
17.502563,36.548992,11.841004,0
17.09694,58.85692,17.708233,1
26.166945,65.21108,10.633924,0
14.837487,43.907547,8.980868,1
21.54355,66.96089,12.150784,0
29.593513,74.528435,9.838285,0
25.34873,77.749084,8.793989,1
11.310436,32.462727,8.5344925,0
17.748295,31.052925,5.351073,0
18.01557,64.62128,16.208658,0
15.460359,61.172966,9.718155,1
23.931883,70.50341,10.433474,1
7.09049,30.836746,16.175314,1
21.645298,65.25156,10.153222,1
25.355335,69.90985,8.774034,0
19.210398,43.779606,15.736439,1
12.771609,42.520344,15.937819,1
10.522846,26.494568,16.844557,1
42.00682,92.74308,6.8786044,1
8.970421,20.559578,5.9572887,0
27.46232,79.07041,8.575725,1
32.925385,92.720436,9.558633,0
20.360224,64.28753,11.252013,1
21.12548,60.573074,11.549448,1
30.239298,61.546875,9.600332,0
19.147276,86.550735,14.590449,1
18.554258,63.87818,15.07887,0
19.687023,81.09015,15.558799,1
14.0491705,29.889885,7.249298,0
43.3627,101.414246,8.2362585,1
20.876001,59.884483,11.617863,1
37.105057,91.89154,9.7154045,1
20.105719,67.218666,12.64878,0
22.276653,68.47499,12.199652,0
13.586859,42.095474,11.109945,1
42.519283,91.66755,6.4091825,1
35.69544,74.75579,7.266182,0
23.005138,76.71604,13.786763,1
41.10649,99.89376,6.049472,0
33.6643,80.950096,10.368211,0
29.826633,59.885925,7.260869,1
10.792787,47.00901,13.755153,0
34.823853,83.9146,8.536581,1
19.705568,72.85969,17.541353,1
20.796587,71.21518,11.758615,0
12.036503,31.180487,10.123619,1
37.63262,98.75004,8.68937,0
32.722027,73.60222,7.2570796,0
31.297157,69.09251,6.450317,1
13.419008,38.770275,20.303064,1
25.583826,79.90935,11.047096,1
34.612343,85.32668,10.219392,1
24.662848,74.575806,9.838941,1
18.904697,72.04837,10.278917,0
25.657183,82.78901,13.555601,0
13.961746,38.450546,15.978421,0
23.962603,74.955185,10.822659,0
18.990936,48.33127,15.666208,0
14.952478,69.76446,13.578688,1
14.360027,36.601887,10.503737,1
3.989063,14.997515,17.391964,0
20.692545,65.73775,12.802997,1
22.648218,74.68563,13.233215,1
31.851597,65.235825,8.305569,1
31.281115,96.6709,11.66418,1
36.981274,79.00742,8.277224,1
10.381309,28.163351,9.03789,1
22.141867,70.013306,12.944777,1
38.96397,81.330055,6.923433,0
25.981571,77.32484,9.06076,1
38.813164,77.57671,7.4533296,0
18.409369,57.51552,12.539318,1
15.139207,41.384895,11.13657,0
21.521149,76.594124,15.438925,0
14.285284,42.837894,12.349177,1
25.495516,79.06074,9.473666,1
16.103617,55.488617,10.2513275,1
29.234285,70.32854,9.599566,0
36.144695,96.346825,7.808259,1
15.870744,58.87242,14.977697,1
12.084804,24.459017,8.385016,0
17.282894,36.951916,9.121608,0
29.516386,84.62251,9.964138,1
17.86276,63.09537,15.771175,0
9.8099985,48.82861,14.783815,1
27.642145,78.25559,10.48626,0
26.358284,77.036476,14.120812,1
18.817448,67.70175,17.935312,0
20.047468,57.851913,17.815922,1
12.47071,60.73035,18.127232,0
38.409218,99.20449,7.845939,0
20.528868,43.121597,6.656868,0
21.581606,63.24509,9.814319,1
9.148924,39.767982,14.45552,1
29.826633,59.885925,7.260869,1
15.503565,31.186047,7.011793,1
22.646688,52.132244,11.697446,1
21.50051,41.983177,8.913485,1
11.087444,27.71342,8.188614,0
14.072053,52.1754,15.060906,0
35.332314,73.627754,9.4952345,1
12.918298,36.52821,11.943262,0
36.226536,119.73384,8.885068,0
17.569422,42.492607,13.040679,0
16.476753,67.68465,11.04354,0
19.837372,62.367397,13.2107935,0
21.62655,63.79235,10.750212,0
24.732956,63.729958,12.307799,1
20.359207,53.950012,12.061976,1
17.026134,46.00045,9.967465,0
15.161149,54.486027,13.706885,1
17.41453,69.64398,12.070057,0
13.2734995,36.088856,10.6098385,0
18.005371,34.307896,5.7289524,1
29.255089,78.682625,11.787247,1
29.733496,50.9305,6.7219763,0
26.77601,51.662262,8.236223,1
31.2413,68.555,6.1711326,1
21.977762,70.23164,11.182708,0
23.25035,67.791145,9.463486,0
19.601347,68.619774,12.715552,0
17.08613,45.743298,11.510487,0
16.771946,68.70217,11.5786705,0
31.851597,65.235825,8.305569,0
32.661324,74.1066,10.054397,1
29.36388,67.230804,8.602117,0
32.83168,87.50963,12.08167,1
44.766876,91.60584,7.4054546,1
50.851337,118.69932,5.5583773,1
30.41616,88.02223,9.365293,1
20.356524,61.05086,14.029131,1
